rank	channel	sendCount	recvCount	sendBytes	recvBytes	sendPostCount	recvPostCount	sendWaitSpins	recvWaitSpins	sendMaxWaitSpins	recvMaxWaitSpins	lastSendTimestamp	lastRecvTimestamp	lastAnyTimestamp
15	0	282	340	30728	40968	282	340	14537	91175	0	0	7653777877239	7653777877491	7653777877595
15	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15	2	0	0	0	0	0	0	0	0	0	0	0	0	0
15	3	0	0	0	0	0	0	0	0	0	0	0	0	0
15	4	0	0	0	0	0	0	0	0	0	0	0	0	0
15	5	0	0	0	0	0	0	0	0	0	0	0	0	0
15	6	0	0	0	0	0	0	0	0	0	0	0	0	0
15	7	0	0	0	0	0	0	0	0	0	0	0	0	0
15	8	0	0	0	0	0	0	0	0	0	0	0	0	0
15	9	0	0	0	0	0	0	0	0	0	0	0	0	0
15	10	0	0	0	0	0	0	0	0	0	0	0	0	0
15	11	0	0	0	0	0	0	0	0	0	0	0	0	0
15	12	0	0	0	0	0	0	0	0	0	0	0	0	0
15	13	0	0	0	0	0	0	0	0	0	0	0	0	0
15	14	0	0	0	0	0	0	0	0	0	0	0	0	0
15	15	0	0	0	0	0	0	0	0	0	0	0	0	0
15	16	0	0	0	0	0	0	0	0	0	0	0	0	0
15	17	0	0	0	0	0	0	0	0	0	0	0	0	0
15	18	0	0	0	0	0	0	0	0	0	0	0	0	0
15	19	0	0	0	0	0	0	0	0	0	0	0	0	0
15	20	0	0	0	0	0	0	0	0	0	0	0	0	0
15	21	0	0	0	0	0	0	0	0	0	0	0	0	0
15	22	0	0	0	0	0	0	0	0	0	0	0	0	0
15	23	0	0	0	0	0	0	0	0	0	0	0	0	0
15	24	0	0	0	0	0	0	0	0	0	0	0	0	0
15	25	0	0	0	0	0	0	0	0	0	0	0	0	0
15	26	0	0	0	0	0	0	0	0	0	0	0	0	0
15	27	0	0	0	0	0	0	0	0	0	0	0	0	0
15	28	0	0	0	0	0	0	0	0	0	0	0	0	0
15	29	0	0	0	0	0	0	0	0	0	0	0	0	0
15	30	0	0	0	0	0	0	0	0	0	0	0	0	0
15	31	0	0	0	0	0	0	0	0	0	0	0	0	0
